"client_id","age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","subscribe"
6229,53,"retired","married","high.school","no","yes","no","cellular","nov","fri",2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
6230,29,"admin.","married","high.school","no","unknown","unknown","cellular","jun","tue",6,3,3,"success",-1.7,94.055,-39.8,0.723,4991.6,0
6233,38,"admin.","married","basic.6y","no","no","no","cellular","jul","thu",6,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
6235,29,"admin.","single","high.school","no","yes","no","cellular","oct","fri",1,6,1,"success",-3.4,92.431,-26.9,0.73,5017.5,1
6236,36,"blue-collar","married","basic.9y","no","yes","no","cellular","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
6237,39,"services","divorced","high.school","no","yes","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
6238,55,"admin.","married","university.degree","no","yes","no","cellular","apr","mon",1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
6239,46,"technician","divorced","university.degree","unknown","yes","no","telephone","jul","fri",4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,1
6240,34,"blue-collar","single","university.degree","no","yes","yes","telephone","may","fri",6,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
6241,47,"technician","divorced","professional.course","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
6242,41,"blue-collar","divorced","basic.9y","no","no","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
6246,24,"services","married","high.school","no","no","no","cellular","may","thu",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
6247,43,"management","married","basic.4y","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
6248,35,"admin.","single","university.degree","no","yes","yes","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
6250,29,"admin.","single","university.degree","no","yes","no","cellular","jul","mon",2,999,1,"failure",-1.7,94.215,-40.3,0.889,4991.6,0
6251,36,"blue-collar","married","basic.9y","no","unknown","unknown","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
6253,31,"technician","single","professional.course","no","yes","no","cellular","aug","thu",3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
6254,39,"management","married","university.degree","no","no","no","telephone","apr","tue",1,999,2,"failure",-1.8,93.749,-34.6,0.646,5008.7,1
6255,22,"student","single","high.school","no","yes","yes","cellular","may","tue",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,1
6256,30,"admin.","single","high.school","no","no","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
6257,41,"admin.","married","high.school","no","no","no","telephone","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,0
6258,29,"technician","married","university.degree","no","yes","no","cellular","nov","fri",1,3,1,"success",-3.4,92.649,-30.1,0.714,5017.5,1
6259,38,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","tue",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
6261,34,"technician","single","university.degree","no","no","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
6262,30,"admin.","single","university.degree","no","no","no","cellular","aug","tue",3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
6264,33,"unemployed","married","basic.4y","no","no","no","cellular","may","mon",1,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,1
6265,43,"admin.","single","high.school","no","no","no","cellular","apr","tue",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.453,5099.1,0
6266,50,"admin.","married","university.degree","no","yes","no","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
6268,26,"technician","single","professional.course","no","yes","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
6269,30,"services","single","high.school","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
6270,43,"admin.","married","university.degree","no","yes","no","telephone","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
6273,51,"blue-collar","divorced","basic.4y","no","yes","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
6274,40,"self-employed","married","high.school","unknown","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
6275,57,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
6276,59,"retired","married","university.degree","no","no","no","cellular","apr","tue",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.423,5099.1,1
6278,53,"entrepreneur","married","university.degree","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
6279,19,"student","single","basic.9y","no","yes","no","cellular","jul","mon",2,999,0,"nonexistent",-1.7,94.215,-40.3,0.827,4991.6,0
6281,30,"services","single","high.school","no","no","no","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
6283,40,"admin.","divorced","university.degree","no","yes","no","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,0
6284,47,"technician","married","university.degree","no","yes","no","cellular","aug","wed",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
6285,33,"technician","married","university.degree","no","no","no","telephone","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
6286,23,"admin.","single","professional.course","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
6287,31,"technician","married","professional.course","no","yes","no","cellular","aug","thu",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
6289,46,"admin.","married","high.school","no","no","no","cellular","aug","mon",2,999,3,"failure",-1.7,94.027,-38.3,0.898,4991.6,0
6290,36,"management","married","high.school","unknown","yes","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
6291,41,"admin.","single","basic.6y","no","no","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,0
6292,33,"blue-collar","married","basic.9y","no","yes","yes","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,0
6293,34,"admin.","married","university.degree","no","no","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
6296,27,"services","married","high.school","no","yes","no","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
6297,41,"technician","married","professional.course","unknown","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
6298,67,"admin.","married","basic.4y","unknown","no","no","cellular","oct","thu",2,2,2,"success",-3.4,92.431,-26.9,0.722,5017.5,1
6299,57,"blue-collar","married","basic.4y","unknown","no","no","cellular","aug","tue",9,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
6302,31,"services","divorced","professional.course","no","no","no","cellular","nov","tue",1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,0
6303,36,"admin.","married","university.degree","no","yes","no","telephone","dec","fri",4,999,0,"nonexistent",-3,92.713,-33,0.71,5023.5,0
6305,55,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
6306,34,"technician","married","professional.course","no","no","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,0
6307,49,"blue-collar","married","basic.4y","unknown","yes","yes","telephone","jun","tue",5,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
6308,51,"blue-collar","married","basic.4y","unknown","yes","no","cellular","jul","mon",6,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
6309,32,"blue-collar","married","basic.6y","no","yes","no","telephone","jun","fri",6,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
6310,29,"services","divorced","high.school","no","no","yes","telephone","jun","mon",3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
6311,37,"admin.","married","unknown","no","no","no","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
6312,41,"technician","married","professional.course","no","no","no","cellular","nov","fri",4,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
6313,44,"blue-collar","married","basic.9y","no","yes","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
6314,60,"technician","married","university.degree","unknown","yes","no","telephone","may","fri",5,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
6317,26,"services","divorced","basic.6y","no","no","no","telephone","may","wed",15,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
6318,35,"blue-collar","married","unknown","no","yes","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
6319,33,"admin.","single","university.degree","no","yes","yes","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
6320,33,"self-employed","single","university.degree","no","no","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
6321,35,"admin.","married","high.school","no","no","yes","telephone","jun","fri",4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
6322,48,"admin.","divorced","university.degree","no","yes","no","cellular","may","mon",6,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
6323,28,"services","married","unknown","no","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
6325,32,"admin.","married","university.degree","no","no","no","cellular","jun","tue",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
6326,57,"management","divorced","university.degree","no","unknown","unknown","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
6328,29,"blue-collar","married","unknown","unknown","no","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.947,5228.1,0
6329,25,"services","single","high.school","no","no","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
6330,33,"admin.","single","high.school","no","yes","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,0
6331,36,"technician","single","high.school","unknown","no","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
6332,42,"blue-collar","married","basic.9y","no","yes","yes","telephone","jun","fri",1,999,0,"nonexistent",1.4,94.465,-41.8,4.947,5228.1,0
6335,38,"blue-collar","married","professional.course","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
6337,36,"admin.","married","high.school","no","yes","no","cellular","nov","tue",3,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,0
6339,50,"blue-collar","married","basic.4y","no","yes","no","telephone","may","fri",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,0
6341,31,"admin.","single","high.school","no","no","no","cellular","apr","fri",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
6344,41,"blue-collar","married","high.school","no","yes","yes","cellular","jul","thu",6,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
6345,36,"technician","married","university.degree","no","no","no","cellular","jun","mon",1,3,1,"success",-2.9,92.963,-40.8,1.266,5076.2,0
6347,53,"blue-collar","married","unknown","no","no","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
6348,45,"unknown","married","unknown","no","no","no","telephone","jun","tue",4,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
6349,35,"admin.","single","university.degree","no","yes","no","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
6350,31,"management","married","high.school","no","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
6352,42,"technician","single","professional.course","no","yes","no","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
6354,33,"admin.","single","university.degree","no","no","no","cellular","jun","tue",3,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
6355,50,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
6356,45,"admin.","married","university.degree","unknown","no","yes","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
6357,48,"blue-collar","married","basic.4y","no","yes","no","telephone","jun","mon",3,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
6358,48,"management","married","university.degree","no","unknown","unknown","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
6361,42,"blue-collar","married","basic.4y","unknown","yes","yes","cellular","may","thu",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
6362,54,"management","married","high.school","no","no","no","cellular","aug","mon",4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
6363,36,"self-employed","single","basic.6y","no","no","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
6364,48,"technician","married","university.degree","no","no","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
6366,29,"technician","married","university.degree","no","no","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
6368,39,"admin.","married","high.school","unknown","yes","no","cellular","jul","mon",4,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
6369,37,"blue-collar","married","basic.6y","unknown","no","no","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
6371,30,"services","single","high.school","no","yes","no","cellular","may","mon",2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,0
6373,32,"technician","single","university.degree","no","no","no","cellular","may","thu",8,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
6374,52,"management","married","university.degree","no","no","no","telephone","nov","mon",4,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,0
6377,40,"management","married","high.school","no","no","yes","cellular","nov","fri",5,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,0
6378,40,"blue-collar","married","high.school","no","no","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
6379,33,"technician","single","high.school","no","no","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
6380,43,"unemployed","married","high.school","no","yes","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
6381,46,"blue-collar","married","professional.course","no","no","no","telephone","aug","mon",3,999,1,"failure",-2.9,92.201,-31.4,0.884,5076.2,0
6382,41,"entrepreneur","married","university.degree","no","no","no","telephone","may","wed",4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
6383,24,"technician","single","basic.6y","no","yes","no","telephone","jul","thu",7,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,1
6384,27,"services","single","high.school","no","yes","yes","cellular","mar","tue",1,9,2,"failure",-1.8,93.369,-34.8,0.646,5008.7,0
6385,59,"retired","divorced","high.school","no","yes","no","cellular","apr","thu",2,999,1,"failure",-1.8,93.749,-34.6,0.644,5008.7,0
6386,36,"technician","single","university.degree","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
6387,37,"housemaid","married","high.school","no","no","no","telephone","may","fri",6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
6389,32,"services","single","university.degree","no","yes","no","cellular","oct","fri",2,999,2,"failure",-1.1,94.601,-49.5,0.972,4963.6,0
6391,39,"management","married","basic.4y","unknown","yes","no","telephone","may","thu",2,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,0
6393,57,"management","married","university.degree","no","no","no","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
6394,58,"retired","married","university.degree","no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
6395,36,"management","married","university.degree","no","no","no","cellular","jun","mon",4,999,0,"nonexistent",-2.9,92.963,-40.8,1.281,5076.2,1
6397,43,"blue-collar","married","high.school","unknown","no","yes","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
6398,37,"admin.","married","high.school","no","yes","no","cellular","sep","thu",1,999,1,"failure",-1.1,94.199,-37.5,0.878,4963.6,0
6401,33,"technician","married","professional.course","no","no","no","cellular","aug","fri",3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
6403,38,"services","married","basic.6y","unknown","yes","no","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
6404,32,"admin.","single","unknown","no","yes","no","cellular","may","fri",2,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,0
6406,56,"services","married","high.school","no","yes","yes","cellular","jul","fri",4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
6408,48,"self-employed","married","high.school","unknown","yes","yes","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
6409,46,"self-employed","married","basic.9y","unknown","yes","yes","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
6410,30,"admin.","married","university.degree","no","no","no","cellular","apr","wed",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.415,5099.1,1
